rxn_id,vial,temperature_deg_c,time_h,scale_mol,stirring_shaking,concentration_mol_l,startingmat_1_cas,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_cas,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_cas,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_cas,catalyst_name,catalyst_smiles,catalyst_eq,ligand_cas,ligand_name,ligand_smiles,ligand_eq,solvent_1_cas,solvent_1_name,solvent_1_smiles,solvent_1_fraction,solvent_2_cas,solvent_2_name,solvent_2_smiles,solvent_2_fraction,startingmat_1_area%,product_1_name,product_1_smiles,product_1_area%
BO_plate_1,A1,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,3.00,40759-64-6,[Ni(COD)(DQ)],CC1=C(C)C(C(C)=C(C)C1=O)=O.C2=C\CC/C=C\CC/2.[Ni],0.03,93634-87-8,PtBuCy2,CC(C)(C)P(C1CCCCC1)C2CCCCC2,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,67-56-1,MeOH,CO,0.25,1.0000,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,B1,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,7791-20-0,NiCl2.6H2O,[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].Cl[Ni]Cl,0.03,1053658-91-5,cataCXium POMetB,COc1ccccc1-n1cccc1P(C(C)(C)C)C(C)(C)C,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,67-56-1,MeOH,CO,0.25,0.8330,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0629
BO_plate_1,C1,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,932710-63-9,AmPhos,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,67-56-1,MeOH,CO,0.25,0.5315,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.2921
BO_plate_1,D1,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,40759-64-6,[Ni(COD)(DQ)],CC1=C(C)C(C(C)=C(C)C1=O)=O.C2=C\CC/C=C\CC/2.[Ni],0.03,603-35-0,PPh3,c1ccc(cc1)P(c1ccccc1)c1ccccc1,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,67-56-1,MeOH,CO,0.25,0.6334,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.2750
BO_plate_1,E1,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,40759-64-6,[Ni(COD)(DQ)],CC1=C(C)C(C(C)=C(C)C1=O)=O.C2=C\CC/C=C\CC/2.[Ni],0.03,40438-64-0,CyAmPhos,CN(C)c1ccc(cc1)P(C1CCCCC1)C1CCCCC1,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,,none,,0.25,0.8122,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0276
BO_plate_1,F1,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,247940-06-3,CyJohnPhos,C1CCC(CC1)P(C2CCCCC2)c3ccccc3-c4ccccc4,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,,none,,0.25,0.6799,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0584
BO_plate_1,G1,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,7791-20-0,NiCl2.6H2O,[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].Cl[Ni]Cl,0.03,1308652-65-4,iPrPhenCar-Phos,CC(C)P(C(C)C)C1=CC=CC=C1N2C(C=CC=C3)=C3C4=C2C=CC=C4,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,,none,,0.25,0.6383,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,H1,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],CC1=CC=CC=C1[Ni]Cl.CN(C)CCN(C)C,0.03,224311-51-7,JohnPhos,CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,,none,,0.25,0.9122,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,A2,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7778-53-2,K3PO4,[K].OP(O)(O)=O,3.00,40759-64-6,[Ni(COD)(DQ)],CC1=C(C)C(C(C)=C(C)C1=O)=O.C2=C\CC/C=C\CC/2.[Ni],0.03,91608-15-0,"P(2,4,6-TriMeO)3",COc1cc(c(c(c1)OC)P(c1c(cc(cc1OC)OC)OC)c1c(cc(cc1OC)OC)OC)OC,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,,none,,0.25,0.8276,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,B2,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7778-53-2,K3PO4,[K].OP(O)(O)=O,3.00,40759-64-6,[Ni(COD)(DQ)],CC1=C(C)C(C(C)=C(C)C1=O)=O.C2=C\CC/C=C\CC/2.[Ni],0.03,93634-87-8,PtBuCy2,CC(C)(C)P(C1CCCCC1)C2CCCCC2,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,,none,,0.25,0.9466,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,C2,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,40759-64-6,[Ni(COD)(DQ)],CC1=C(C)C(C(C)=C(C)C1=O)=O.C2=C\CC/C=C\CC/2.[Ni],0.03,2622-14-2,PCy3,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,0.06,105-58-8,DEC,O=C(OCC)OCC,0.75,7732-18-5,water,O,0.25,0.9464,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,D2,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,1053658-91-5,cataCXium POMetB,COc1ccccc1-n1cccc1P(C(C)(C)C)C(C)(C)C,0.06,80-73-9,DMI,CN1CCN(C)C1=O,0.75,67-56-1,MeOH,CO,0.25,0.7435,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,E2,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],CC1=CC=CC=C1[Ni]Cl.CN(C)CCN(C)C,0.03,932710-63-9,AmPhos,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,0.06,141-78-6,EtOAc,CCOC(C)=O,0.75,67-56-1,MeOH,CO,0.25,0.8859,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,F2,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,1070663-78-3,BrettPhos,COc1ccc(c(c1P(C1CCCCC1)C1CCCCC1)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.06,141-78-6,EtOAc,CCOC(C)=O,0.75,67-56-1,MeOH,CO,0.25,0.4085,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.2281
BO_plate_1,G2,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,321921-71-5,cataCXium A,CCCCP(C12CC3CC(CC(C3)C2)C1)C12CC3CC(CC(C3)C2)C1,0.06,141-78-6,EtOAc,CCOC(C)=O,0.75,67-56-1,MeOH,CO,0.25,0.5446,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.2294
BO_plate_1,H2,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,3.00,7791-20-0,NiCl2.6H2O,[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].Cl[Ni]Cl,0.03,2622-14-2,PCy3,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,0.06,141-78-6,EtOAc,CCOC(C)=O,0.75,7732-18-5,water,O,0.25,0.9706,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,A3,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,7791-20-0,NiCl2.6H2O,[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].Cl[Ni]Cl,0.03,672937-63-2,cataCXium POMeCy,COc1ccccc1-n1cccc1P(C1CCCCC1)C1CCCCC1,0.06,141-78-6,EtOAc,CCOC(C)=O,0.75,7732-18-5,water,O,0.25,0.8950,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,B3,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,932710-63-9,AmPhos,CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C,0.06,67-63-0,iPrOH,CC(C)O,0.75,67-56-1,MeOH,CO,0.25,0.5808,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.1106
BO_plate_1,C3,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],CC1=CC=CC=C1[Ni]Cl.CN(C)CCN(C)C,0.03,224311-51-7,JohnPhos,CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C,0.06,67-63-0,iPrOH,CC(C)O,0.75,67-56-1,MeOH,CO,0.25,0.6474,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0717
BO_plate_1,D3,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,7791-20-0,NiCl2.6H2O,[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].Cl[Ni]Cl,0.03,603-35-0,PPh3,c1ccc(cc1)P(c1ccccc1)c1ccccc1,0.06,67-63-0,iPrOH,CC(C)O,0.75,67-56-1,MeOH,CO,0.25,0.5139,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.4183
BO_plate_1,E3,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7778-53-2,K3PO4,[K].OP(O)(O)=O,3.00,7791-20-0,NiCl2.6H2O,[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].Cl[Ni]Cl,0.03,384842-24-4,Cy-vBRIDP,C\C(P(C1CCCCC1)C2CCCCC2)=C(\c3ccccc3)c4ccccc4,0.06,67-63-0,iPrOH,CC(C)O,0.75,67-56-1,MeOH,CO,0.25,0.6754,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,F3,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7778-53-2,K3PO4,[K].OP(O)(O)=O,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,2622-14-2,PCy3,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,0.06,67-63-0,iPrOH,CC(C)O,0.75,67-56-1,MeOH,CO,0.25,0.6018,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0203
BO_plate_1,G3,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],CC1=CC=CC=C1[Ni]Cl.CN(C)CCN(C)C,0.03,224311-51-7,JohnPhos,CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C,0.06,67-63-0,iPrOH,CC(C)O,0.75,,none,,0.25,0.5089,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,H3,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,7791-20-0,NiCl2.6H2O,[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].[H]O[H].Cl[Ni]Cl,0.03,93634-87-8,PtBuCy2,CC(C)(C)P(C1CCCCC1)C2CCCCC2,0.06,67-63-0,iPrOH,CC(C)O,0.75,,none,,0.25,0.9642,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,A4,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7778-53-2,K3PO4,[K].OP(O)(O)=O,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,564483-18-7,XPhos,CC(C)c1cc(c(c(c1)C(C)C)-c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C,0.06,67-63-0,iPrOH,CC(C)O,0.75,,none,,0.25,0.1727,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.3942
BO_plate_1,B4,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],CC1=CC=CC=C1[Ni]Cl.CN(C)CCN(C)C,0.03,894086-00-1,BippyPhos,CC(C)(C)P(c1ccnn1-c1c(nn(c1-c1ccccc1)-c1ccccc1)-c1ccccc1)C(C)(C)C,0.06,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7537,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,C4,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,40759-64-6,[Ni(COD)(DQ)],CC1=C(C)C(C(C)=C(C)C1=O)=O.C2=C\CC/C=C\CC/2.[Ni],0.03,1660153-91-2,(tBu)PhCPhos,CN(C)c1cccc(c1-c1ccccc1P(c1ccccc1)C(C)(C)C)N(C)C,0.06,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7635,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,D4,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7778-53-2,K3PO4,[K].OP(O)(O)=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],CC1=CC=CC=C1[Ni]Cl.CN(C)CCN(C)C,0.03,603-35-0,PPh3,c1ccc(cc1)P(c1ccccc1)c1ccccc1,0.06,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.8682,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0212
BO_plate_1,E4,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,1053658-91-5,cataCXium POMetB,COc1ccccc1-n1cccc1P(C(C)(C)C)C(C)(C)C,0.06,75-05-8,MeCN,CC#N,0.75,67-56-1,MeOH,CO,0.25,0.6201,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0000
BO_plate_1,F4,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,6674-22-2,DBU,C1CCN2CCCN=C2CC1,3.00,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.03,213697-53-1,DavePhos,CN(C)c1ccccc1-c2ccccc2P(C3CCCCC3)C4CCCCC4,0.06,75-05-8,MeCN,CC#N,0.75,67-56-1,MeOH,CO,0.25,0.5327,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0964
BO_plate_1,G4,70,18,5.97E-05,st_400,0.373,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.30,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,40759-64-6,[Ni(COD)(DQ)],CC1=C(C)C(C(C)=C(C)C1=O)=O.C2=C\CC/C=C\CC/2.[Ni],0.03,224311-51-7,JohnPhos,CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C,0.06,75-05-8,MeCN,CC#N,0.75,67-56-1,MeOH,CO,0.25,0.7280,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.0900
