rxn_id,vial,temperature_deg_c,time_h,scale_mol,stirring_shaking,concentration_mol_l,startingmat_1_cas,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_cas,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_cas,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_cas,catalyst_name,catalyst_smiles,catalyst_eq,ligand_cas,ligand_name,ligand_smiles,ligand_eq,solvent_1_cas,solvent_1_name,solvent_1_smiles,solvent_1_fraction,solvent_2_cas,solvent_2_name,solvent_2_smiles,solvent_2_fraction,startingmat_1_area%,product_1_name,product_1_smiles,product_1_area%
Experimentalist plate 2,D10,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,COc1ccc(cc1)P(c1ccc(cc1)OC)c1ccc(cc1)OC,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.003
Experimentalist plate 2,D11,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,COc1ccc(cc1)P(c1ccc(cc1)OC)c1ccc(cc1)OC,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,D12,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,855-38-9,P(pAn)3,COc1ccc(cc1)P(c1ccc(cc1)OC)c1ccc(cc1)OC,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.011
Experimentalist plate 2,E1,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E2,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E3,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E4,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E5,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E6,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E7,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E8,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E9,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E10,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E11,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,E12,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,657408-07-6,SPhos,COc1cccc(c1-c1ccccc1P(C1CCCCC1)C1CCCCC1)OC,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F1,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F2,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F3,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F4,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F5,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F6,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F7,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F8,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F9,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F10,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F11,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,F12,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,1160861-60-8,JackiePhos,COc1ccc(c(c1P(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)-c1c(cc(cc1C(C)C)C(C)C)C(C)C)OC,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.000
Experimentalist plate 2,G1,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,2622-14-2,P(Cy)3,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.003
Experimentalist plate 2,G2,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,2622-14-2,P(Cy)3,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,0.110,108-88-3,PhMe,Cc1ccccc1,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.005
Experimentalist plate 2,G3,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,2622-14-2,P(Cy)3,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,0.110,75-85-4,tAmOH,CCC(C)(C)O,0.833,7732-18-5,water,O,0.167,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.020
Experimentalist plate 2,G4,85,18,7.95E-05,st_400,0.332,1060816-67-2,"2-chloro-7-methyl-7H-pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)Cl,1,109299-78-7,pyrimidine-5-boronic acid,O[B](O)c1cncnc1,1.50,0584-08-07,K2CO3,[K+].[K+].[O-]C([O-])=O,3.00,1702744-45-3,[Ni(oTol)(Cl)(TMEDA)],Cc1ccccc1[Ni]1(N(C)(C)CCN1(C)C)Cl,0.0500,2622-14-2,P(Cy)3,C1CCC(CC1)P(C1CCCCC1)C1CCCCC1,0.110,7732-18-5,water,O,0.167,616-38-6,DMC,O=C(OC)OC,0.833,,"7-methyl-2-(5-pyrimidyl)pyrrolo[2,3-d]pyrimidine",Cn1ccc2cnc(nc12)-c1cncnc1,0.008
