,rxn_id,ligand_PC1,ligand_PC2,ligand_PC3,ligand_PC4,ligand_PC5,ligand_PC6,ligand_PC7,ligand_PC8,ligand_PC9,ligand_PC10,ligand_PC11,ligand_PC12,ligand_PC13,ligand_PC14,ligand_PC15,ligand_PC16,ligand_PC17,ligand_PC18,ligand_PC19,ligand_PC20,ligand_PC21,ligand_PC22,ligand_PC23,ligand_PC24,ligand_PC25,ligand_PC26,ligand_PC27,ligand_PC28,ligand_PC29,ligand_PC30,ligand_PC31,ligand_PC32,ligand_PC33,ligand_PC34,ligand_PC35,ligand_PC36,ligand_PC37,Solvent_F1,Solvent_F2,Solvent_F3,Solvent_F4,Precatalyst - NiCl2.6H2O,Precatalyst_[Ni(COD)(DQ)],Precatalyst_[Ni(oTol)(Cl)(PPh3)2],Precatalyst_[Ni(oTol)(Cl)(TMEDA)],Base_Cs2CO3,Base_DBU,Base_DIPEA,Base_K3PO4,Cosolvent_MeOH,Cosolvent_none,Cosolvent_water,Temperature,P_A%,Selectivity_A%
113,51698,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.2666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.1095,0.412
114,51710,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.2666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.5301,0.8028
115,51734,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.0445,0.351
116,51746,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.4761904761904761,0.25,0.6194029850746268,0.1555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.1645,0.4363
117,51758,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.4761904761904761,0.25,0.6194029850746268,0.1555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.5935,0.8572
118,51782,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.4761904761904761,0.25,0.6194029850746268,0.1555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.0688,0.2992
119,51794,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.2942,0.6429
120,51806,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.6269,0.8653
121,51830,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.1733,0.5428
122,51842,0.3180976648521888,0.2460896926412683,0.586816892004302,0.4251692969087262,0.6048716453931005,0.4011555322708487,0.3617781213875471,0.2331867903029426,0.5787069189045676,0.5417949969558439,0.5748176684759484,0.0171369085744002,0.5293407111690096,0.1465842663135029,1.0,0.1530251954512153,0.1111086624001076,0.4303326745868213,0.4730800754330799,0.6047009381305403,0.0493891215074965,0.7885438244190583,0.7021459851142529,0.3593412189021416,0.6623537210386921,0.6563647084046189,0.1805235751976468,0.5851905658576879,0.1681265196558692,0.6439268046791574,0.2204113903435819,0.4437156303513616,0.2065945354056531,0.0405282381235106,0.4588375384943262,0.48965432160208,0.1777425034839784,0.3253968253968253,0.0869565217391304,0.5820895522388059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5000000000000001,0.2218,0.5945
